Bodmer8Reading,Relation,DifferingReading
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ἐστὶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@τέμνον ται,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@τέμνοντες
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@ἐστιν[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.8@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ἀγομένην,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.8@ἀγομένην
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@αὐτοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.9@αὐτοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@αὐτοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.9@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ΕΔN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.9@ΕΔH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ENZ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.9@EHZ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐκπεσούσης,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐμπεσούσης
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ἐστὶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔB,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ΑBΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ἐστιν[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ὥστε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.8@ἔστω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ΑΔΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.8@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@κορυφὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.8@κορυφὴ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@AN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.9@AH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ἐστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.9@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐκπεσούσης,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ἐμπεσούσης
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@AEB,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@ΓZB
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ἐστὶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[5],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ἐστι[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ὥστε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.8@ἔστω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ἀγομένην,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.8@ἀγομένη
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@αὐτοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.9@αὐτοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ΕΔN,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.9@ΕΔN
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ENZ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.9@EHZ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@BΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[3],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.10@ἐστὶ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ἐστὶν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ἐστιν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐστιν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@ἐστὶν[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔE,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἀχθῶσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ἀχθῶσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἀχθῶσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@ἀχθῶσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ἐστι[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@AH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ΑΔΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.8@ΑBΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ἐστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.9@εἰσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ΕΔN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.9@ΕΔH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ΛHΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.9@ΛKΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐστὶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.10@ἐστὶ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐστὶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ἀγομένην,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.8@ἀγομένην
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@αὐτοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.9@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ΕΔN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.9@ΔΕH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ENZ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.9@EHZ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐκπεσούσης,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ἐμπεσούσης
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΔΒΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@ΒΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔB,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἄρα,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ὅτι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΑBΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@ΑEΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΑBΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@ΑEΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@ἐστιν[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.8@ΑΔΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.8@ΑBΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.9@εἶναι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@AN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.9@AH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ENZ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.9@ENZ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔB,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.10@ΑΔB
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἀχθῶσι,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@ἀχθῶσι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@εἰσὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@εἰσὶν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΑBΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ΑBΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΑBΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ΑEΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἐστιν[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@AN,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.9@AH
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.9@ἐστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.9@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔB,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.10@ἐστὶν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ἐστὶν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ἐστιν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@BΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔE,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.10@ΑΔE
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔE,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἀχθῶσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@ἀχθῶσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ὅσον,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ὅς ἐστι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@εἰσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@εἰσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ἐστὶν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.10@ἐστι[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ἐστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.10@ἐστιν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.10@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔE,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.10@ΑΔE
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.10@ΑΔE,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.10@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἀχθῶσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ἀχθῶσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@ἐστιν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@εἰσὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@εἰσὶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τινα[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἔσται[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[6],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἐστιν[6]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τινα[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἔσται[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[8],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἐστιν[8]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τινα[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἔσται[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τια,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἔσται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ἐστι[7],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἐστιν[7]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@τινα[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ἔσται[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE EΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@ΑΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλημμάτων,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@περιλημμάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@AΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE EΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@AE EΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΑΕΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@ΑΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@AΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE EΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@AE EΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλημμάτων,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@περιλημμάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@AΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE EΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ΑΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλημμάτων,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@περιλειμμάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@AΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΣ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.11@ΔΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@AE EΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@ΑΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλημμάτων,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@περιλειμμάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΣ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ΔΕΣ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΣ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.11@ΔΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@πολύγωνα,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.11@πολύγωνον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΗ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.propositions.11@ΔΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@περιλημμάτων,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@περιλειμμάτων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΣ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.propositions.11@ΔΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.11@ΔΕΣ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.11@ΔΕΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@ἐστὶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@παραλληλογράμματα[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@παραλληλόγραμμα τὰ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@παραλληγράμμων,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@παραλληλογράμμων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@εὐθεῖα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.12@εὐθειῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.12@βάσεις[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@ἐπιπέδου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@ἐπίπεδα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.12@βάσεις[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.12@βάσεις[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[6],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.12@βάσεις[6]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[7],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.propositions.12@βάσεις[7]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@συμπέσωσι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.13@συμπέσωσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@κατ‘ ἐναντίον,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.13@κατεναντίον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@εἰσὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.13@ἐστι[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.13@ἐστι[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.13@ἐστιν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@τοῦ κέντρου,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.14@τοῦ κέντρου
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.14@ἐστὶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστὶ[5],agrees,urn:cts:greekLit:tlg0552.tlg001.msD:1.propositions.14@ἐστὶ[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστὶ[5],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.14@ἔστω[5]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστι[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.propositions.14@ἐστιν[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.14@ἐστὶ[6],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.14@ἐστὶν[6]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@παραλληλογράμου[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@παραλληλογράμμου[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@παραλληλογράμματα[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@παραλληλόγραμμα[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@προσουξῆς,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@οὖν ἑξῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.12@βάσεις[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@βάσις[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.propositions.12@βάσεις[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@ΜΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@ΚΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.12@ἐστὶ[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.propositions.12@ἐστὶν[4]
